Message_id	room_id	Origin	Content	Type	Target	Additional		
e16e2aa0-00da-422c-b948-39402f98643c	670a9d86-7bfd-449c-8641-c90ab43c9da9	Falcon	oh good jpoint Hedgehog! maybe we are only supposed to flip the 8?	Probing	Solution			
9948861f-fa7d-42d1-8a9e-2ac732352c1a	670a9d86-7bfd-449c-8641-c90ab43c9da9	Falcon	point*	None				
1bd2c13e-39ab-43ea-83c6-643cdc600e1b	670a9d86-7bfd-449c-8641-c90ab43c9da9	Hedgehog	the rule is also that "All cards with vowels" not just one or two---which means if the 5 has a vowel, the rule is broken	Non-probing-deliberation	Reasoning			
673fa3b5-5fd3-4818-bd63-661dbb0171fc	670a9d86-7bfd-449c-8641-c90ab43c9da9	Hedgehog	right?	None				
9f0db8ea-246b-4f06-9aa7-e208556a7390	670a9d86-7bfd-449c-8641-c90ab43c9da9	Falcon	Yes another good point. Honestly at this point I feel like you need to flip all of them to be sure the rule is right..	Non-probing-deliberation	Reasoning	complete_solution		
9356fa64-15f5-4bbf-9457-e984e6f98c99	670a9d86-7bfd-449c-8641-c90ab43c9da9	Falcon	It would be the only for sure way to know every single card follow the rule?	Non-probing-deliberation	Reasoning			
39adb07a-1373-4990-be29-ed8740052333	670a9d86-7bfd-449c-8641-c90ab43c9da9	Hedgehog	Maybe...but the G has a number on the otherside. We know that. And we know constants don't matter.	Non-probing-deliberation	Reasoning			
58d09bba-0316-48bb-8dd5-6b886ddd5ef0	670a9d86-7bfd-449c-8641-c90ab43c9da9	Hedgehog	and the 8 has a letter, since all "4 cards below has a letter on one side and a number on the other"	Non-probing-deliberation	Reasoning			
fe832d5c-6778-4eac-a534-6d309184bef3	670a9d86-7bfd-449c-8641-c90ab43c9da9	Hedgehog	but if it's a vowel on the other side of the 8 we follow the rule, and if it's a constant we don't break the rule	Non-probing-deliberation	Reasoning			
20be4118-7cc3-4f7b-9591-fd10db3cd771	670a9d86-7bfd-449c-8641-c90ab43c9da9	Falcon	Would we not break the rule because we know it at least has an 8 on one side?	Probing	Reasoning			
4f0db39c-b38e-40c9-8d57-3647e300cadc	670a9d86-7bfd-449c-8641-c90ab43c9da9	Kiwi	Turning every single card seems like the only surefire way	Non-probing-deliberation	Reasoning	complete_solution		
14938929-82a8-4aa5-858f-da6185662c17	670a9d86-7bfd-449c-8641-c90ab43c9da9	Hedgehog	vowels must have even numbers	Non-probing-deliberation	Reasoning			
c676a68e-79b7-4576-a07f-c78d63158562	670a9d86-7bfd-449c-8641-c90ab43c9da9	Hedgehog	constants can also have even numbers though	Non-probing-deliberation	Reasoning			
0488ddc8-dc5d-4534-9a41-8a37b8fbd521	670a9d86-7bfd-449c-8641-c90ab43c9da9	Falcon	Yes, you are making very good points. Are you thinking we flip the 8, E, and 5?	Probing	Solution	solution_summary		
166c2f37-31fc-4e8c-aaf4-536f7922a4cd	670a9d86-7bfd-449c-8641-c90ab43c9da9	Falcon	No wait sorry that wouldnt make sense. I mean the E and 5	Non-probing-deliberation	Reasoning	complete_solution		
587e056e-6646-4891-b0d8-034d3a4848a3	670a9d86-7bfd-449c-8641-c90ab43c9da9	Falcon	I am sorry	None				
								
								
								
4810ba82-f4a4-4e7c-8c4e-b1a2583b2c70	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	hello whats up	None				
76161b8e-7577-4d3b-b7b3-8bf6ebb8c236	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Beaver	Hey	None				
190a743a-84d1-46b3-b219-8000ee6ad5ce	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	what do you think is the solution to this problem?	Probing	Moderation			
b0f18f83-fe68-47db-beb2-fb0f538f9895	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Beaver	Which did you choose?	Probing	Moderation			
1f982903-4ef7-483f-ae28-bdb7e57dcf0c	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	I chose 6 and A	Non-probing-deliberation	Solution	complete_solution		
0fdbb9ac-c881-469b-a399-b4840b82cb8d	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	I am not sure if I am totally correct	None				
10649a68-05de-4fb8-a134-06fcf8301873	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Beaver	I selected all four.	Non-probing-deliberation	Solution	complete_solution		
2dc155e9-88b9-4649-bc3b-46cf3d772cbf	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Beaver	The 6 and A confirm the even odd, and the other two can reaffirm the rule.	Non-probing-deliberation	Reasoning			
77c2b863-d0bd-4ca6-87b7-d395e52434ff	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Beaver	I was not sure if 6 and A were enough on their own.	Non-probing-deliberation	Reasoning			
b93b1bee-b6d6-4910-b97e-bcd49a80688f	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	so you think it should only be 6 and A?	Probing	Solution	solution_summary		
d79eb474-770c-44ba-ad34-07b2442c118d	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	or should it be all four?	Probing	Solution			
0db269b2-4f89-43e4-82cd-2b4715343253	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Beaver	If it states all four cards have a number on one side and a letter on the other then wouldn't we need all four cards to confirm?	Non-probing-deliberation	Reasoning	complete_solution		
e8efe2c5-d3de-490c-a507-0a4d4a436dfa	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	that does sound correct	Non-probing-deliberation	Agree			
7e5caf99-402f-4ce7-a592-1f06d53899dc	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	i wasn't sure if all needed to be selected	Non-probing-deliberation	Reasoning			
52a256ca-cd26-4fe2-9e07-0021d8826823	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Beaver	After rereading the task I think it is all four.	Non-probing-deliberation	Reasoning	complete_solution		
136b33da-2b29-4608-9c94-563da364e2ab	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	okay I am going to go with that	Non-probing-deliberation	Agree			
6612c1cf-03df-4581-9936-9ec68582c8d2	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Beaver	okay, me too	Non-probing-deliberation	Agree			
4948df07-3f13-4245-ab44-9a90cd042e25	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	all right thanks	None				
868b950e-77bc-470d-bbe7-692996b312c8	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	Cat	i will submit the hit now	None				
								
								
								
5109d73a-af18-403c-a18a-90097e879962	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	Hello all	None				
1a050176-b41e-4fca-89b9-a7d6ec76cc09	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Lobster	Hi.	None				
4979a0b8-75a4-4c76-ab35-0283a45a97f7	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	hi!	None				
fe518fd4-1a7c-481e-8d6a-efaca2f0b430	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Ox	hi	None				
674675d4-fa88-4dba-9f51-a80eb1ff1667	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	how do we know if we all got the same solution?	Probing	Solution			
55339a14-8eef-4e8c-9623-1b61a64758e5	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	I went with the 9 and E cards. My logic was, that we need to make sure a vowel isnt on 9 and confirm that an even number is on the opposite of E.	Non-probing-deliberation	Reasoning	complete_solution		
eb2674cd-b0e8-4f4f-91e0-6712e996d041	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Lobster	We need to test the 9 because if there is a vowel on the other side, the rule fails. We also need to test E.	Non-probing-deliberation	Reasoning	complete_solution		
9ca24bc3-93f4-4afb-b685-7d14b7ff7d18	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	I picked 2 and E, because 2 already had an even number and is already a vowel.	Non-probing-deliberation	Reasoning	complete_solution		
26398f8e-3954-4565-800f-196a875db1df	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Ox	i pick 2 and E for the same reason as butterfly	Non-probing-deliberation	Reasoning	complete_solution		
d6ce404e-2448-4485-bbd4-a0ea36b3c0b1	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	in theory as long as we've tested 2 or E, we will be fine, right?	Non-probing-deliberation	Reasoning	complete_solution		
0c5f0e96-0967-4c9a-9f2f-d969d9c10e4b	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	It doesn't really matter if 2 is a vowel or not. If it is, it follows the rule, if it isnt it still doesnt break the rule necc	Non-probing-deliberation	Reasoning			
aa641ad0-6b20-4c40-b3d1-82d148be8f84	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Lobster	2 doesn't help because it does not validate the rule regardless of what is on the other side.	Non-probing-deliberation	Reasoning			
9412fd6e-ced2-4abb-96e3-e365df5b4b12	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Ox	if the other side of 9 is not vowel?	Non-probing-deliberation	Reasoning			
a1f44cee-1610-4e70-b9a6-afb2399e3486	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	wouldn't it though? like if it isn't a vowel doesn't that disprove the rule?	Probing	Reasoning			
64e7825a-ffd7-47b3-b811-028ae75482d2	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	A vowel on 9 and an odd on E are the only two ways to break the rule. So those are the two to check the way I see it	Non-probing-deliberation	Reasoning	complete_solution		
e624bda4-8fd6-4e56-9ab4-69a996cc105b	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Lobster	Definitely need to test 9 because if there is a vowel it disproves the rule. Test E as well.	Non-probing-deliberation	Reasoning	complete_solution		
2c0db057-e400-4317-b6e0-08527fddd307	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	Perhaps we have diff rules. Mine is "vowels have even"	Non-probing-deliberation	Reasoning			
f2d0fee7-b4e2-4b36-82bb-1b43c7d8151f	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	ok, can we only test two cards or can we test three?	Probing	Solution			
6eec83ba-1026-4278-920f-eeaf485de9ae	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	yeah mine is vowels have even too	Non-probing-deliberation	Agree			
7ebea461-629c-4c79-99e7-ac4bfd6069f7	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	can test as many as you want. But the question is what are the "only" ones you need to	Non-probing-deliberation	Reasoning			
4939da05-c9ed-4a0d-b27a-970d62713890	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Ox	the other side of 2 is not necessary vowel?	Non-probing-deliberation	Reasoning			
0532d9de-d1b4-4cfc-8e01-d2bb4cf21d92	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Lobster	You have to try to find what disproves the rule.	Non-probing-deliberation	Reasoning			
18ba39d5-f58d-4563-a165-ad272b290cd2	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	It doesnt matter if it is or not. It cant break the rule	Non-probing-deliberation	Reasoning			
e2ebacbc-c126-4219-9311-77aec378b386	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	The rule doesnt say that consonants cant have even, just that vowels must	Non-probing-deliberation	Reasoning			
b3cac4af-a0d7-4679-9770-764db31c316b	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Lobster	You don't need to prove the rule. That doesn't help,	Non-probing-deliberation	Reasoning			
7d73ab99-38f3-49c0-ae2f-49b9d0c397c8	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	I think in the end as long as we test one of the cards that's either even or a vowel we have our answer.	Non-probing-deliberation	Reasoning	complete_solution		
8f32c161-aaef-4736-950f-49e2652d7303	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Ox	ok	Non-probing-deliberation	Agree			
cf5692cd-3fa1-4c19-b7b0-4339b47a942d	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	so for example, if 2 doesn't have a vowel on the other side, the rule is incorrect	Non-probing-deliberation	Reasoning			
c8efcb8f-2808-446b-a796-93775e2ba7b0	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Dolphin	No, read my last message. It doesn't say even must be vowel, just vowel must be even	Non-probing-deliberation	Reasoning			
d774c777-2e5d-424d-829e-060c6de13cc0	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	but wouldn't the reverse also be true?	Probing	Reasoning			
083571ed-dbfa-4ce1-a52b-c40120b53729	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Lobster	No	Non-probing-deliberation	Disagree			
bb89d3fd-fdf1-4a82-af08-659dce73d711	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Butterfly	but the same card that has a vowel on one side or whatever is the same card that would have the inverse -- if it was flipped over to a different side than the one we can see, it's still the same card	Non-probing-deliberation	Reasoning			
9a15c890-24be-4904-bac7-11893d98fbb7	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Ox	2	Non-probing-deliberation	Solution			
5eecff02-8531-45cd-8301-b264a41ec71d	c5cd2edd-e4ac-4bf7-af03-720a6ca10ef8	Ox	It doesn't say even must be vowel, just vowel must be even	Non-probing-deliberation	Reasoning			
								
								
								
c51401da-6179-4461-8b42-701adead4dab	99da9a41-d27b-4214-8725-c09c1ab2a284	Lion	Hi!	None				
60a12cc0-f543-4d5d-8978-c0f28251e429	99da9a41-d27b-4214-8725-c09c1ab2a284	Lobster	Hello!	None				
721bb685-fe78-4033-8ce5-39351d5d78cd	99da9a41-d27b-4214-8725-c09c1ab2a284	Lion	I can't think of a way to verify the rule without turning over every single card.	Non-probing-deliberation	Reasoning	complete_solution		
a010aea8-7889-4ee1-85e4-95ed5885fa77	99da9a41-d27b-4214-8725-c09c1ab2a284	Lion	Does anyone else have a better idea?	Probing	Moderation			
ad259a7e-c81a-468e-bf95-05da13b5049d	99da9a41-d27b-4214-8725-c09c1ab2a284	Lobster	I am feeling the same way	Non-probing-deliberation	Agree			
030ed3c1-3290-437b-a769-3dd3c20bb002	99da9a41-d27b-4214-8725-c09c1ab2a284	Lobster	Giraffe and Falcon are you there?	Probing	Moderation	specific_addressee		
0bcfb7a9-335e-4cef-808d-f516e2a2353b	99da9a41-d27b-4214-8725-c09c1ab2a284	Lobster	Any thoughts?	Probing	Moderation			
0fe9d353-914a-4af3-a6ee-b7a583488d02	99da9a41-d27b-4214-8725-c09c1ab2a284	Lobster	Lion perhaps you can flip them all and I will flip only two?	Non-probing-deliberation	Reasoning	specific_addressee		
4d04b320-2121-4be4-b124-041a7b6f200f	99da9a41-d27b-4214-8725-c09c1ab2a284	Lion	Wait! The rule only applies to cards with vowels. I think that actually you only need to turn the "E" card!	Non-probing-deliberation	Reasoning	complete_solution		
51fbb37a-09da-4f83-aebe-5a811142a572	99da9a41-d27b-4214-8725-c09c1ab2a284	Lobster	ah, makes sense consider they asked about consonants in the pretest	Non-probing-deliberation	Reasoning			
9923176b-ad1b-4d08-8bbf-76eba4acf64a	99da9a41-d27b-4214-8725-c09c1ab2a284	Lion	The F card wouldn't matter, and the numbers could go either way even if they are even because there is no rule about numbers specifically.	Non-probing-deliberation	Reasoning			
c0b9a1cd-a85f-4733-9b73-26b0c00b3170	99da9a41-d27b-4214-8725-c09c1ab2a284	Lion	Falcon, you there?	Probing	Moderation	specific_addressee		
c25c17d1-bb52-4063-89d1-05fa081f8f83	99da9a41-d27b-4214-8725-c09c1ab2a284	Lobster	I am in agreement with that	Non-probing-deliberation	Agree			
d974b1dd-6e8d-47cb-a75c-522ca69deb83	99da9a41-d27b-4214-8725-c09c1ab2a284	Lion	Well I think we have the correct solution. There is little else, or nothing else to talk about really.	None				
								
								
								
06478d5f-f716-4437-aec0-2c4302428b64	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	hello	None				
e038d02c-9e3e-40ce-8a58-2db1198f75f0	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	hi	None				
06316afb-c875-4bb8-9559-06ddbfc0d408	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	Hello	None				
3924ada8-ac29-42a5-9de2-96cf1b9437fb	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	hi	None				
5faa2903-61b6-49dc-bacd-f15bb439fdde	133533c6-b57c-4af3-b883-bcabebf64c0a	Puffin	What do you think the solution is, Bee, Hamster, and Koala?	Probing	Moderation	specific_addressee		
4f4b4f58-8d65-4c7a-9f2a-096d22b171eb	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	I selected A and 2	Non-probing-deliberation	Solution	complete_solution		
3fc3c2db-c0f9-405e-84f1-84bf221639b4	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	I picked the card with the vowel A on it, because the rule said all cards with vowels on one side will have an even number on the other	Non-probing-deliberation	Reasoning	complete_solution		
d8940854-18b6-44e1-aca0-3d91069604a9	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	I think it is A and 2	Non-probing-deliberation	Solution	complete_solution		
3221e9be-c2a3-49f2-85c1-7566f6c523db	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	I agree	Non-probing-deliberation	Agree			
e9caf1a0-ed01-402e-b65c-33590c7f6642	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	I think we are right	Non-probing-deliberation	Agree			
391b58a6-bd28-4cd4-aade-cfaa3c7696c0	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	me too	Non-probing-deliberation	Agree			
bbbdd3e1-07bb-444b-8dd2-759487ed06da	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	I agree.	Non-probing-deliberation	Agree			
1b822b3b-e28f-4d4c-907f-a4af4f1fea80	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	Oh yes, I didn't realize we could pick two.  I over looked that in the directions	Non-probing-deliberation	Reasoning			
5fd15f5c-f320-41f2-803b-210288c60867	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	anybody if disagrees can present their thoughts	Probing	Moderation			
ccb71382-4cbb-41c2-aa4a-88bb14fa8d07	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	So yes, I'm going with a and 2	Non-probing-deliberation	Solution	complete_solution		
0f56a55a-3874-4e5b-b34a-077f3895f3fe	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	a and 2 it is	Non-probing-deliberation	Solution	solution_summary		
89ba0716-6816-4e1d-bac5-9b05e6eab495	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	So are we ready to final submit	Probing	Moderation			
9713fac5-e45c-495d-b3be-82d48104018b	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	yes	Non-probing-deliberation	Agree			
b96db083-3fd9-45b4-a9bc-1f967e143a2c	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	I think so	Non-probing-deliberation	Agree			
40e7cc4a-04ad-447f-a7c4-d310bf75c660	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	I am ready for final submit	Non-probing-deliberation	Agree			
417ff819-73a2-4734-9070-2d5d86104814	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	yes	Non-probing-deliberation	Agree			
d2467a5b-31ae-473f-bf36-40f4f6fc6714	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	I believe we do	Non-probing-deliberation	Agree			
3f73e584-3146-4525-93e3-2a3998b4640c	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	Yes we are.	Non-probing-deliberation	Agree			
f712d04c-5431-43ac-9955-d02609d150cd	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	I am not sure how long it has been already	None				
0a68cc69-3329-497d-8464-fb05aa61d5df	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	ok  let us chat	None				
33387a08-f608-4548-bcd5-3cfe49faf478	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	I found this hit interesting	None				
35d334eb-cc26-4584-b42d-bb4387f7947a	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	it was an interesting task	None				
c621fed5-8bcb-4077-977a-785d1aaf0683	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	I like logic	None				
9feb77ba-7274-4bab-87fd-f50845233c8b	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	me too	None				
715c6eb0-b227-481e-b63a-43cc4086555e	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	this is better than something mundane	None				
694d793c-b838-4f02-91d1-c4518beed2ea	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	Interesting.  I don't want to talk us out of our selections, however, did you guys see where it says "most people get this task wrong"?	None				
d776d3d9-f68d-4216-9155-ac3333d4d01b	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	yes	None				
aec66023-d132-4b55-b6b3-0d2870dd1310	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	I saw that	None				
41677ddb-0003-446e-a5bb-719781234641	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	it seemed kind of easy to me	None				
aaa63dbb-3184-4ea8-8fbf-b7f19da610d1	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	That may be just to fool us.	None				
78ab20aa-6236-4d32-bae9-8ab2e353934b	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	so maybe we arent thinking of it right	None				
103a57a0-7c09-46d6-b937-9566bdc7c8cf	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	Yes but I think it is about can we agree	None				
88ce41af-5ca3-4a15-96af-56879460ff06	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	Says only select the cards required to verify the rule... True, it might be there just to trick us haha	None				
c068677b-1fe9-45fd-9ad9-f45f474d72bd	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	I think we have thought logically and are correct	None				
e0fd0ca8-ad0e-4de7-bb2c-5d8ff416a524	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	maybe lol	None				
2e3f82da-4468-4dad-a11f-a6a9da89d804	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	I'm still thinking we are correct	Non-probing-deliberation	Reasoning			
3b0aedc8-c88b-4f60-b595-39a746a37660	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	we can go with what we have if everyone agrees	Probing	Moderation			
2b9a89f7-2ac1-4014-bfa0-9d38c99326f7	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	I agree	Non-probing-deliberation	Agree			
1a588db8-3dd0-433a-be3d-b9c7d74db601	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	i agree	Non-probing-deliberation	Agree			
af213cb1-855c-4702-ae92-1841c2d7afdb	133533c6-b57c-4af3-b883-bcabebf64c0a	Puffin	It might be that there's a possibility that cards with odd numbers have vowels on them, too, and to make sure that's not the case, you'd need to select A, 2, 7. S can be ruled out, as it's not a vowel.	Non-probing-deliberation	Reasoning	complete_solution		
6b649f18-4960-42c0-88ed-5b17d0016680	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	ok	None				
b52f26c4-26d0-4731-8d91-f5f99da8da50	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	what do others think?	Probing	Moderation			
cc25d753-339a-4a5e-8b9d-489ff1d15865	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	that's true.  So should we pick the 7 also?	Non-probing-deliberation	Solution	partial_solution		
bac9608d-5c3f-4735-a1d5-25a709c1a56f	133533c6-b57c-4af3-b883-bcabebf64c0a	Bee	I'm in	Non-probing-deliberation	Agree			
6b209a96-d2f5-42a1-8027-58d91a7c82c1	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	I think that makes a lot of sense	Non-probing-deliberation	Agree			
c779b03b-0834-482e-904d-6564ed87fd6c	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	7 is not an even number	Non-probing-deliberation	Reasoning			
a1c62aff-7a35-4c7f-bd9c-73c95bf23641	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	is everyone picking 7	Probing	Moderation	solution_summary		
2eb60328-b213-41ef-9ed7-75be7fe23578	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	Right, but it tests the theory of a vowel being on the other side.	Non-probing-deliberation	Reasoning			
0a89a94f-c868-48aa-99f6-4fadc17195c7	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	no	Non-probing-deliberation	Disagree			
82e7cc6a-614e-4fbe-ae05-d41822daa037	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	i think we are getting unnecessarily confused	Non-probing-deliberation	Reasoning			
1b3b5eff-fb4c-4b3e-b575-e4053fe9badf	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	If we turn over the 7 and it has a vowel, then we are proving the rule wrong	Non-probing-deliberation	Reasoning			
582416aa-4e16-418c-a3ad-addb478ee30c	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	we are verifying the rule	Non-probing-deliberation	Reasoning			
20f56a97-1265-4887-8f4d-599db275e0cb	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	not proving it wrong	Non-probing-deliberation	Disagree			
815a410f-7957-4f07-a7bb-91589b28f32f	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	why are we proving it wrong?	Probing	Reasoning			
da5afc1f-ef65-4e63-8794-6076f137868c	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	ok, yes i see your point.	Non-probing-deliberation	Agree			
c9c4a259-4f35-46d9-baa0-2d57b91660f9	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	oh never mind I get it	None				
81cc618e-4030-4a52-9ce6-ed853a296bcc	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	so what are we doing	Probing	Moderation			
64397aee-de52-42c3-9c4b-ff324505d0ce	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	Im going with A and 2 then.	Non-probing-deliberation	Solution	complete_solution		
4bdb0399-b56a-4b24-916c-7166472efd90	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	everyone agree A and 2	Probing	Solution	solution_summary		
a9499db8-8b97-469a-b01d-cbf43451aff3	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	if you omitted s because it is not a vowel, we should omit 7 too because it is not an even number	Non-probing-deliberation	Reasoning			
a491f7a9-34e8-4159-9e95-ab2f40058c48	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	right	Non-probing-deliberation	Agree			
4604d969-d928-47e1-a639-cfee55d2d677	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	so A and 2	Non-probing-deliberation	Solution	solution_summary		
7d89ac1b-ed97-4ffa-89b0-6aef5d241f14	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	sounds good to me.	Non-probing-deliberation	Agree			
98a04519-26f3-4a36-bc90-2666ff6a3cfd	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	okay everyone ready to submit A and 2?	Probing	Solution	solution_summary		
5ad212c3-ed1d-43ef-8284-ebddf0e30595	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	A and 2	Non-probing-deliberation	Solution	complete_solution		
42c11d56-62c8-4272-b98a-bc36d196d54d	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	I am ready	Non-probing-deliberation	Agree			
720073ce-ae19-4126-9e33-35303070b3f4	133533c6-b57c-4af3-b883-bcabebf64c0a	Emu	yep.  Thanks for chatting, its been fun	Non-probing-deliberation	Agree			
c21ab151-2fba-4055-a0ea-a07665c92a06	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	sure is	None				
1d802e76-b768-4cda-a7d1-d1743621d0f4	133533c6-b57c-4af3-b883-bcabebf64c0a	Hamster	thanks everyone	None				
a2c73d6a-d0a9-486f-a94a-416798314477	133533c6-b57c-4af3-b883-bcabebf64c0a	Koala	Thank you	None				
								
								
								
